satellite_id,name,country_operator,orbit_class,orbit_type,perigee_km,apogee_km,altitude_mean_km,eccentricity,inclination_deg,period_min,launch_mass_kg,launch_date,expected_lifetime_yrs,launch_site,launch_vehicle,norad_number,cospar_number,orbit_shell,launch_year
492,Starlink-1542 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46073.0,2020-055AY,Shell-1 (400–600 km),2020
493,Starlink-1543 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46053.0,2020-055AC,Shell-1 (400–600 km),2020
494,Starlink-1544 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46031.0,2020-055E,Shell-1 (400–600 km),2020
495,Starlink-1545 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46156.0,2020-057AR,Shell-1 (400–600 km),2020
496,Starlink-1546,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46346.0,2020-062X,Shell-1 (400–600 km),2020
497,Starlink-1547,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46347.0,2020-062Y,Shell-1 (400–600 km),2020
498,Starlink-1548 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46054.0,2020-055AD,Shell-1 (400–600 km),2020
499,Starlink-1549 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46074.0,2020-055AZ,Shell-1 (400–600 km),2020
500,Starlink-1550,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46365.0,2020-062AS,Shell-1 (400–600 km),2020
501,Starlink-1551 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46075.0,2020-055BA,Shell-1 (400–600 km),2020
502,Starlink-1552 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46076.0,2020-055BB,Shell-1 (400–600 km),2020
503,Starlink-1553,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46348.0,2020-062Z,Shell-1 (400–600 km),2020
504,Starlink-1554 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46055.0,2020-055AE,Shell-1 (400–600 km),2020
505,Starlink-1555 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46032.0,2020-055F,Shell-1 (400–600 km),2020
506,Starlink-1556 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46033.0,2020-055G,Shell-1 (400–600 km),2020
507,Starlink-1557 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46034.0,2020-055H,Shell-1 (400–600 km),2020
508,Starlink-1558 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46035.0,2020-055J,Shell-1 (400–600 km),2020
509,Starlink-1559 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46077.0,2020-055BC,Shell-1 (400–600 km),2020
510,Starlink-1560 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46036.0,2020-055K,Shell-1 (400–600 km),2020
511,Starlink-1561 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46056.0,2020-055AF,Shell-1 (400–600 km),2020
512,Starlink-1562 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46057.0,2020-055AG,Shell-1 (400–600 km),2020
513,Starlink-1563 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46078.0,2020-055BD,Shell-1 (400–600 km),2020
514,Starlink-1564 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46058.0,2020-055AH,Shell-1 (400–600 km),2020
515,Starlink-1565 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46037.0,2020-055L,Shell-1 (400–600 km),2020
516,Starlink-1566 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46079.0,2020-055BE,Shell-1 (400–600 km),2020
517,Starlink-1567 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46038.0,2020-055M,Shell-1 (400–600 km),2020
518,Starlink-1568 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46080.0,2020-055BF,Shell-1 (400–600 km),2020
519,Starlink-1569 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46039.0,2020-055N,Shell-1 (400–600 km),2020
520,Starlink-1570 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46059.0,2020-055AJ,Shell-1 (400–600 km),2020
521,Starlink-1571 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46081.0,2020-055BG,Shell-1 (400–600 km),2020
522,Starlink-1572 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46060.0,2020-055AK,Shell-1 (400–600 km),2020
523,Starlink-1573 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46061.0,2020-055AL,Shell-1 (400–600 km),2020
524,Starlink-1574 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46062.0,2020-055AM,Shell-1 (400–600 km),2020
525,Starlink-1575,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46349.0,2020-062AA,Shell-1 (400–600 km),2020
526,Starlink-1576 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46040.0,2020-055P,Shell-1 (400–600 km),2020
527,Starlink-1577 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46063.0,2020-055AN,Shell-1 (400–600 km),2020
528,Starlink-1578 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46082.0,2020-055BH,Shell-1 (400–600 km),2020
529,Starlink-1579 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46083.0,2020-055BJ,Shell-1 (400–600 km),2020
530,Starlink-1580 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46041.0,2020-055Q,Shell-1 (400–600 km),2020
531,Starlink-1581 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46042.0,2020-055R,Shell-1 (400–600 km),2020
532,Starlink-1582 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46043.0,2020-055S,Shell-1 (400–600 km),2020
533,Starlink-1583 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46064.0,2020-055AP,Shell-1 (400–600 km),2020
534,Starlink-1584 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46044.0,2020-055T,Shell-1 (400–600 km),2020
535,Starlink-1585 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46117.0,2020-057A,Shell-1 (400–600 km),2020
536,Starlink-1586 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46137.0,2020-057W,Shell-1 (400–600 km),2020
537,Starlink-1587 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46157.0,2020-057AS,Shell-1 (400–600 km),2020
538,Starlink-1588 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46118.0,2020-057B,Shell-1 (400–600 km),2020
539,Starlink-1589 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46158.0,2020-057AT,Shell-1 (400–600 km),2020
540,Starlink-1590 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46138.0,2020-057X,Shell-1 (400–600 km),2020
541,Starlink-1591 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-07,,Cape Canaveral,Falcon 9,46045.0,2020-055U,Shell-1 (400–600 km),2020
542,Starlink-1592 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46139.0,2020-057Y,Shell-1 (400–600 km),2020
543,Starlink-1593 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46119.0,2020-057C,Shell-1 (400–600 km),2020
544,Starlink-1594 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46140.0,2020-057Z,Shell-1 (400–600 km),2020
545,Starlink-1595 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46159.0,2020-057AU,Shell-1 (400–600 km),2020
546,Starlink-1596 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46141.0,2020-057AA,Shell-1 (400–600 km),2020
547,Starlink-1597 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46142.0,2020-057AB,Shell-1 (400–600 km),2020
548,Starlink-1598 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46160.0,2020-057AV,Shell-1 (400–600 km),2020
549,Starlink-1599 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46143.0,2020-057AC,Shell-1 (400–600 km),2020
550,Starlink-1600 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46161.0,2020-057AW,Shell-1 (400–600 km),2020
551,Starlink-1601 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46120.0,2020-057D,Shell-1 (400–600 km),2020
552,Starlink-1602 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46121.0,2020-057E,Shell-1 (400–600 km),2020
553,Starlink-1603 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46162.0,2020-057AX,Shell-1 (400–600 km),2020
554,Starlink-1604 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46122.0,2020-057F,Shell-1 (400–600 km),2020
555,Starlink-1605 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46123.0,2020-057G,Shell-1 (400–600 km),2020
556,Starlink-1606 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46144.0,2020-057AD,Shell-1 (400–600 km),2020
557,Starlink-1607 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46145.0,2020-057AE,Shell-1 (400–600 km),2020
558,Starlink-1608 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46146.0,2020-057AF,Shell-1 (400–600 km),2020
559,Starlink-1610 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46163.0,2020-057AY,Shell-1 (400–600 km),2020
560,Starlink-1611 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46147.0,2020-057AG,Shell-1 (400–600 km),2020
561,Starlink-1612 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46164.0,2020-057AZ,Shell-1 (400–600 km),2020
562,Starlink-1613 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46165.0,2020-057BA,Shell-1 (400–600 km),2020
563,Starlink-1614 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46124.0,2020-057H,Shell-1 (400–600 km),2020
564,Starlink-1615 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46166.0,2020-057BB,Shell-1 (400–600 km),2020
565,Starlink-1616 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46148.0,2020-057AH,Shell-1 (400–600 km),2020
566,Starlink-1617 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46350.0,2020-062AB,Shell-1 (400–600 km),2020
567,Starlink-1618 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46125.0,2020-057J,Shell-1 (400–600 km),2020
568,Starlink-1619 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46126.0,2020-057K,Shell-1 (400–600 km),2020
569,Starlink-1620 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46149.0,2020-057AJ,Shell-1 (400–600 km),2020
570,Starlink-1621 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46127.0,2020-057L,Shell-1 (400–600 km),2020
571,Starlink-1622 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46128.0,2020-057M,Shell-1 (400–600 km),2020
572,Starlink-1623 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46129.0,2020-057N,Shell-1 (400–600 km),2020
573,Starlink-1624 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46130.0,2020-057P,Shell-1 (400–600 km),2020
574,Starlink-1625 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46131.0,2020-057Q,Shell-1 (400–600 km),2020
575,Starlink-1626 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46167.0,2020-057BC,Shell-1 (400–600 km),2020
576,Starlink-1627 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46168.0,2020-057BD,Shell-1 (400–600 km),2020
577,Starlink-1628 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46169.0,2020-057BE,Shell-1 (400–600 km),2020
578,Starlink-1629 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46150.0,2020-057AK,Shell-1 (400–600 km),2020
579,Starlink-1630 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46132.0,2020-057R,Shell-1 (400–600 km),2020
580,Starlink-1631 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46151.0,2020-057AL,Shell-1 (400–600 km),2020
581,Starlink-1632 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46170.0,2020-057BF,Shell-1 (400–600 km),2020
582,Starlink-1633 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46171.0,2020-057BG,Shell-1 (400–600 km),2020
583,Starlink-1634 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46152.0,2020-057AM,Shell-1 (400–600 km),2020
584,Starlink-1635 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46172.0,2020-057BH,Shell-1 (400–600 km),2020
585,Starlink-1636 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46153.0,2020-057AN,Shell-1 (400–600 km),2020
586,Starlink-1637 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46133.0,2020-057S,Shell-1 (400–600 km),2020
587,Starlink-1638 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46134.0,2020-057T,Shell-1 (400–600 km),2020
588,Starlink-1639 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46135.0,2020-057U,Shell-1 (400–600 km),2020
589,Starlink-1640 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46173.0,2020-057BJ,Shell-1 (400–600 km),2020
590,Starlink-1641 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46174.0,2020-057BK,Shell-1 (400–600 km),2020
591,Starlink-1642 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46154.0,2020-057AP,Shell-1 (400–600 km),2020
592,Starlink-1643 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-08-18,,Cape Canaveral,Falcon 9,46136.0,2020-057V,Shell-1 (400–600 km),2020
593,Starlink-1644 ,USA,LEO,Non-Polar Inclined,548.0,561.0,554.5,0.0009386959347245,53.0,95.6,260.0,2020-10-06,4.0,Cape Canaveral,Falcon 9,46532.0,2020-070A,Shell-1 (400–600 km),2020
594,Starlink-1646,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46351.0,2020-062AC,Shell-1 (400–600 km),2020
595,Starlink-1648 ,USA,LEO,Non-Polar Inclined,548.0,561.0,554.5,0.0009386959347245,53.0,95.6,260.0,2020-10-06,4.0,Cape Canaveral,Falcon 9,46533.0,2020-070B,Shell-1 (400–600 km),2020
596,Starlink-1649 ,USA,LEO,Non-Polar Inclined,548.0,561.0,554.5,0.0009386959347245,53.0,95.6,260.0,2020-10-06,4.0,Cape Canaveral,Falcon 9,46552.0,2020-070W,Shell-1 (400–600 km),2020
597,Starlink-1650 ,USA,LEO,Non-Polar Inclined,548.0,561.0,554.5,0.0009386959347245,53.0,95.6,260.0,2020-10-06,4.0,Cape Canaveral,Falcon 9,46573.0,2020-070AT,Shell-1 (400–600 km),2020
598,Starlink-1651,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46366.0,2020-062AT,Shell-1 (400–600 km),2020
599,Starlink-1652,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46367.0,2020-062AU,Shell-1 (400–600 km),2020
600,Starlink-1653,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46352.0,2020-062AD,Shell-1 (400–600 km),2020
601,Starlink-1654 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,260.0,2020-09-03,4.0,Cape Canaveral,Falcon 9,46326.0,2020-062B,Shell-1 (400–600 km),2020
